epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,343.548,0.71175,0.57106,0.96355,0.89702,0.87799,0.92441,0.78906,0.61733,0.4417,0.87802,3.6533e-05,3.6533e-05,3.6533e-05
142,346.001,0.74204,0.59923,0.97264,0.91488,0.86235,0.92287,0.78837,0.61616,0.44123,0.87779,3.5944e-05,3.5944e-05,3.5944e-05
143,348.457,0.70882,0.56662,0.95788,0.90911,0.86656,0.92445,0.79035,0.61372,0.44086,0.87738,3.53549e-05,3.53549e-05,3.53549e-05
144,350.987,0.75112,0.58968,0.98815,0.90427,0.87002,0.92477,0.79084,0.6116,0.44004,0.87651,3.47659e-05,3.47659e-05,3.47659e-05
145,353.395,0.75291,0.60516,0.99803,0.8925,0.87969,0.92655,0.79313,0.60997,0.43909,0.87614,3.41768e-05,3.41768e-05,3.41768e-05
146,355.78,0.71881,0.58823,0.99415,0.89968,0.87572,0.92457,0.79451,0.60975,0.43927,0.87609,3.35878e-05,3.35878e-05,3.35878e-05
147,358.233,0.75098,0.63,0.98973,0.90299,0.87804,0.92493,0.79287,0.6068,0.4393,0.87582,3.29987e-05,3.29987e-05,3.29987e-05
148,360.734,0.68981,0.55825,0.97191,0.90696,0.87391,0.92461,0.79157,0.60723,0.43968,0.87579,3.24097e-05,3.24097e-05,3.24097e-05
149,363.162,0.7167,0.5846,0.98426,0.91376,0.87509,0.92483,0.79119,0.60469,0.43754,0.87542,3.18206e-05,3.18206e-05,3.18206e-05
150,365.628,0.72443,0.60187,0.98905,0.9147,0.87242,0.92328,0.7916,0.60201,0.43433,0.87485,3.12316e-05,3.12316e-05,3.12316e-05
151,368.107,0.71291,0.58485,0.98607,0.91991,0.87904,0.92581,0.79305,0.60238,0.43318,0.87513,3.06425e-05,3.06425e-05,3.06425e-05
152,370.566,0.71525,0.57283,0.96471,0.91801,0.88005,0.92638,0.79371,0.60232,0.43091,0.87499,3.00535e-05,3.00535e-05,3.00535e-05
153,373.035,0.68028,0.55614,0.98811,0.91553,0.87835,0.92576,0.79394,0.60155,0.43014,0.87469,2.94644e-05,2.94644e-05,2.94644e-05
154,375.443,0.73228,0.57647,0.98038,0.91441,0.87863,0.9252,0.79358,0.60086,0.42986,0.87406,2.88754e-05,2.88754e-05,2.88754e-05
155,377.897,0.74617,0.61294,0.98491,0.91354,0.87724,0.92432,0.79259,0.59845,0.42867,0.87309,2.82863e-05,2.82863e-05,2.82863e-05
156,380.367,0.73779,0.5854,0.98766,0.91476,0.87408,0.92489,0.79287,0.59904,0.42863,0.87288,2.76972e-05,2.76972e-05,2.76972e-05
157,382.847,0.73977,0.59466,0.99353,0.9289,0.86315,0.92391,0.79351,0.60029,0.4287,0.87245,2.71082e-05,2.71082e-05,2.71082e-05
158,385.37,0.71479,0.58557,0.96246,0.93334,0.86299,0.92481,0.7938,0.59906,0.42864,0.87212,2.65191e-05,2.65191e-05,2.65191e-05
159,387.826,0.7158,0.57448,0.97549,0.93508,0.86222,0.92449,0.79292,0.5987,0.42754,0.87222,2.59301e-05,2.59301e-05,2.59301e-05
160,390.361,0.70124,0.57101,0.98537,0.93022,0.86314,0.92211,0.79388,0.59776,0.42782,0.8719,2.5341e-05,2.5341e-05,2.5341e-05
161,392.759,0.74191,0.59723,0.9796,0.92519,0.86361,0.92165,0.79502,0.59837,0.42722,0.8717,2.4752e-05,2.4752e-05,2.4752e-05
162,395.189,0.73857,0.58426,0.97783,0.93442,0.86074,0.92223,0.79641,0.5975,0.42642,0.87139,2.41629e-05,2.41629e-05,2.41629e-05
163,397.695,0.72436,0.60212,0.97956,0.93251,0.86077,0.92207,0.79499,0.59628,0.42527,0.87123,2.35739e-05,2.35739e-05,2.35739e-05
164,400.135,0.69982,0.54833,0.96219,0.93911,0.86064,0.92264,0.79443,0.59531,0.42448,0.87078,2.29849e-05,2.29849e-05,2.29849e-05
165,402.515,0.72362,0.57659,0.96748,0.93913,0.86306,0.92585,0.79527,0.59428,0.42486,0.8707,2.23958e-05,2.23958e-05,2.23958e-05
166,404.922,0.71378,0.57835,0.97491,0.94074,0.86019,0.92559,0.79566,0.59352,0.42393,0.8701,2.18068e-05,2.18068e-05,2.18068e-05
167,407.402,0.71311,0.57314,0.97106,0.93913,0.86258,0.92744,0.79727,0.59226,0.42387,0.8702,2.12177e-05,2.12177e-05,2.12177e-05
